ID,Page,Text
003,118,●雲南省城（雲南省）　佛領印度の海防から滇越鐵道五百三十九哩を雲南の奥地に入ると、崑崙山系の台地六四〇〇呎の高原に雲南省城昆明市がある。緯度と山地の關係から四季の氣候が頗る和順で、年中常綠の世界、花の絶江る時なき長春の都である。廂の長い木造の家屋は先づ吾々日本人に親しみを覺江させるが、割合に文化が進み親日氣分の濃厚な土地で商品の六七割は日本品であるのも嬉しい。　（印畫の複製を嚴禁す）／／●雲南省城（雲南省）　仏領印度の海防から滇越鉄道五百三十九哩を雲南の奥地に入ると、崑崙山系の台地六四〇〇呎の高原に雲南省城昆明市がある。緯度と山地の関係から四季の気候が頗る和順で、年中常緑の世界、花の絶江る時なき長春の都である。廂の長い木造の家屋は先づ吾々日本人に親しみを覚江させるが、割合に文化が進み親日気分の濃厚な土地で商品の六七割は日本品であるのも嬉しい。　（印画の複製を厳禁す）
003,119,●西山（雲南省城郊外）　西山の秀峯湖に臨むところ羅漢山の名がある。屹立一千呎の斷巖にして、懸崖を傳ふる鑿道は昔趙練道師の開いたもので數個の佛洞がある。道のつくるところ龍門の突端に立てば、脚下昆明湖の滄波は浩洋として一望際涯なく、高原の碧落あくまでも淸く澄み渡つて居る。　（印畫の複製を嚴禁す）／／●西山（雲南省城郊外）　西山の秀峯湖に臨むところ羅漢山の名がある。屹立一千呎の断巌にして、懸崖を伝ふる鑿道は昔趙練道師の開いたもので数個の仏洞がある。道のつくるところ竜門の突端に立てば、脚下昆明湖の滄波は浩洋として一望際涯なく、高原の碧落あくまでも清く澄み渡つて居る。　（印画の複製を厳禁す）
003,120,●古幢（雲南省城）　省城の東方地藏寺の境内に出土した古塔で、民國八年此のところに公園を設けて古幢公園とした。時代から云へば宋代の作で大理國の銘がある。漢人の作か苗族のものか明かでないが、その作風蒼古として掬すべきものがある。　（印畫の複製を嚴禁す）／／●古幢（雲南省城）　省城の東方地蔵寺の境内に出土した古塔で、民国八年此のところに公園を設けて古幢公園とした。時代から云へば宋代の作で大理国の銘がある。漢人の作か苗族のものか明かでないが、その作風蒼古として掬すべきものがある。　（印画の複製を厳禁す）
003,121,●露天市場（雲南省城）　省城内の露天市場、これが市の經營する公設市場であるだけ割合に秩序の整然たるものがある。番傘で日除をした野菜、菓物の店には、言ひ知れぬ南國情緖がただよふ。こゝには漢民族の生活と南方の被征服者たる苗族の生活が、所變れば品變る種々なる樣式に於て混流同化されて居るところに、他の地方では見られぬ大支那の風俗習慣が窺はれる。　（印畫の複製を嚴禁す）／／●露天市場（雲南省城）　省城内の露天市場、これが市の経営する公設市場であるだけ割合に秩序の整然たるものがある。番傘で日除をした野菜、菓物の店には、言ひ知れぬ南国情緒がただよふ。こゝには漢民族の生活と南方の被征服者たる苗族の生活が、所変れば品変る種々なる様式に於て混流同化されて居るところに、他の地方では見られぬ大支那の風俗習慣が窺はれる。　（印画の複製を厳禁す）
003,122,●昆明湖（雲南省城郊外）　省城の南、昆明の大湖が周回二百支里に渉つて展開する。崑崙の白露凝つて滇池の水を湛江、夢の如き湖面は淺霧につゝまれたる西山の影を浮べて、艷めかしいばかりの姿である。五段の帆に朝風を受けて滑べるやうにゆく船は昆陽通ひの民船である。　（印畫の複製を嚴禁す）／／●昆明湖（雲南省城郊外）　省城の南、昆明の大湖が周回二百支里に渉つて展開する。崑崙の白露凝つて滇池の水を湛江、夢の如き湖面は浅霧につゝまれたる西山の影を浮べて、艶めかしいばかりの姿である。五段の帆に朝風を受けて滑べるやうにゆく船は昆陽通ひの民船である。　（印画の複製を厳禁す）
003,123,●白芥子の花（雲南省城）　金馬、碧鷄の翠岱につゝまれた雲南の春は四方に棚曳く朝霞の中に桃の花散る情景を見るであろう。やがて郊外に白芥子の花咲き出づる頃は夏の近きが知られる。野路に徘徊する水牛の背に戯れ遊ぶ白鷺の姿もだれか初夏の光景に非ずといふや。かくて夕暮の部落には蛙の聲がなつかしまれる。　（印畫の複製を嚴禁す）／／●白芥子の花（雲南省城）　金馬、碧鶏の翠岱につゝまれた雲南の春は四方に棚曳く朝霞の中に桃の花散る情景を見るであろう。やがて郊外に白芥子の花咲き出づる頃は夏の近きが知られる。野路に徘徊する水牛の背に戯れ遊ぶ白鷺の姿もだれか初夏の光景に非ずといふや。かくて夕暮の部落には蛙の声がなつかしまれる。　（印画の複製を厳禁す）
003,124,●雲南商埠地（雲南省城）　雲南の大街［メインストリート］、金馬、碧鷄の兩門の建つところは即ち商埠地である。省城の東西に相對する山に金馬山、碧鷄山がある。昔漢の宣帝が金馬、金鷄の顯はるゝを見て神に祀つたといふ傳説の山で、城南の滇池（昆明池）と相對して、如何にも雲南を形勝の地に形づくつて居る。高原の市街美は此の門とその名の據つて起る山と水に存する所以である。　（印畫の複製を嚴禁す）／／●雲南商埠地（雲南省城）　雲南の大街［メインストリート］、金馬、碧鶏の両門の建つところは即ち商埠地である。省城の東西に相対する山に金馬山、碧鶏山がある。昔漢の宣帝が金馬、金鶏の顕はるゝを見て神に祀つたといふ伝説の山で、城南の滇池（昆明池）と相対して、如何にも雲南を形勝の地に形づくつて居る。高原の市街美は此の門とその名の拠つて起る山と水に存する所以である。　（印画の複製を厳禁す）
003,125,●洗面屋（雲南省城）　路傍の茶屋で一寸お腹をこしらへて往かうかといふ連中は露天の飯臺に腰を下ろす前に側らの洗面屋で一ト汗を流して良い氣持ちになる。こゝでは手拭から楊子ハミガキ類まで取揃へて貸して吳れるところ頗る便利ではあるが、齒磨楊子迄共同に借用する儞達は矢張支那でなければ見られぬ圖だ。　（印畫の複製を嚴禁す）／／●洗面屋（雲南省城）　路傍の茶屋で一寸お腹をこしらへて往かうかといふ連中は露天の飯台に腰を下ろす前に側らの洗面屋で一ト汗を流して良い気持ちになる。こゝでは手拭から楊子ハミガキ類まで取揃へて貸して呉れるところ頗る便利ではあるが、歯磨楊子迄共同に借用する儞達は矢張支那でなければ見られぬ図だ。　（印画の複製を厳禁す）
003,126,●俯瞰したる昆明（雲南省城郊外）　浩蕩として眠るが如き昆明湖の水は常春の綠に緣とられて靜かなる湖畔の部落を永遠の夢にまで導くかに見江る。高原六千數百呎の湖水は海口と稱する水源から落ちて普渡河となり金沙江となつて揚子江へと注ぐ滇池は古來春秋の時代から知られたところで、漢の長安では此地を模して昆明湖を穿ち、水戰を習ふたといふ記錄さへある。　（印畫の複製を嚴禁す）／／●俯瞰したる昆明（雲南省城郊外）　浩蕩として眠るが如き昆明湖の水は常春の緑に縁とられて静かなる湖畔の部落を永遠の夢にまで導くかに見江る。高原六千数百呎の湖水は海口と称する水源から落ちて普渡河となり金沙江となつて揚子江へと注ぐ滇池は古来春秋の時代から知られたところで、漢の長安では此地を模して昆明湖を穿ち、水戦を習ふたといふ記録さへある。　（印画の複製を厳禁す）
003,127,●女の群（雲南省）　山から下りた苗族の女達は山中の生産を僅かに拾つて町の露店の前に群がる。雜貨屋の夫婦は何かと愛憎をふり撒いて彼等に買入をすゝめる。ここにも文明の侵入が見られる。　商品の六七割は日本品であるのも嬉しい。　（印畫の複製を嚴禁す）／／●女の群（雲南省）　山から下りた苗族の女達は山中の生産を僅かに拾つて町の露店の前に群がる。雑貨屋の夫婦は何かと愛憎をふり撒いて彼等に買入をすゝめる。ここにも文明の侵入が見られる。　商品の六七割は日本品であるのも嬉しい。　（印画の複製を厳禁す）
003,128,●苗族の部落（雲南省）　草葺納屋の橫木に大根をブラ下げたる、崩れかゝれる石垣に柿の木の一卜本が生江たる景色は、宛然信州邊の山村を思はしむるもの、而も數千哩を隔てたる雲南の山塞の景趣に之れを見んとは訝かし。頭に布まき付けたる苗子の女を見れば明かに崑崙の南であることが知れる。　（印畫の複製を嚴禁す）／／●苗族の部落（雲南省）　草葺納屋の横木に大根をブラ下げたる、崩れかゝれる石垣に柿の木の一卜本が生江たる景色は、宛然信州辺の山村を思はしむるもの、而も数千哩を隔てたる雲南の山塞の景趣に之れを見んとは訝かし。頭に布まき付けたる苗子の女を見れば明かに崑崙の南であることが知れる。　（印画の複製を厳禁す）
003,129,●驛頭（雲南省）　滇越五百三十九哩の鐵路は幾多山峪の險を貫いて神秘の國雲南へと驅ける。　一日往復一回、山隘の驛頭にはそれでも汽車の動くのを物珍しげに眺める苗族の女子供など集まつて賑はしい。　（印畫の複製を嚴禁す）／／●駅頭（雲南省）　滇越五百三十九哩の鉄路は幾多山峪の険を貫いて神秘の国雲南へと駆ける。　一日往復一回、山隘の駅頭にはそれでも汽車の動くのを物珍しげに眺める苗族の女子供など集まつて賑はしい。　（印画の複製を厳禁す）
003,130,●苗子の娘（雲南省）　刈柴を擔ひて街に賣りに來る山の苗子（漢人は苗族をかく呼ぶ）は、頭上に載せて京の町を美しい聲で呼び歩行く八瀬大原女の趣きはないが、腰に巻いた前掛姿のどこかに似かよう面影が見へる。　歸途に買ふ町からの土産は何か、赤い手がらも欲しかろに！！　（印畫の複製を嚴禁す）／／●苗子の娘（雲南省）　刈柴を担ひて街に売りに来る山の苗子（漢人は苗族をかく呼ぶ）は、頭上に載せて京の町を美しい声で呼び歩行く八瀬大原女の趣きはないが、腰に巻いた前掛姿のどこかに似かよう面影が見へる。　帰途に買ふ町からの土産は何か、赤い手がらも欲しかろに！！　（印画の複製を厳禁す）
003,131,●苗子の音樂（雲南省）　牧童の苗ならなくに、苗族の若者が戀知る頃は此の簫の音色に己が思ひを込めて娘の家の戸口に佇んで吹く、幾夜をか悲戀の曲を奏しけん、娘の心に愛の芽生江の現はるゝまで簫の音は斷ゆるときもない。かくて彼女の夫は定まるのである。　（印畫の複製を嚴禁す）／／●苗子の音楽（雲南省）　牧童の苗ならなくに、苗族の若者が恋知る頃は此の簫の音色に己が思ひを込めて娘の家の戸口に佇んで吹く、幾夜をか悲恋の曲を奏しけん、娘の心に愛の芽生江の現はるゝまで簫の音は断ゆるときもない。かくて彼女の夫は定まるのである。　（印画の複製を厳禁す）
003,132,●盤江の溪谷（雲南省）　滇越線が雲南省城に近づいて海抜四千呎を登つたところに宜良がある。盤江の溪谷をトンネルからトンネルへの送迎に暇なき懸崖絶壁を縫ふて車窓からかひ間見る溪流の美は實に美しい。之れから汽車は一氣に六千四百呎の雲南高原に突破する。　（印畫の複製を嚴禁す）／／●盤江の渓谷（雲南省）　滇越線が雲南省城に近づいて海抜四千呎を登つたところに宜良がある。盤江の渓谷をトンネルからトンネルへの送迎に暇なき懸崖絶壁を縫ふて車窓からかひ間見る渓流の美は実に美しい。之れから汽車は一気に六千四百呎の雲南高原に突破する。　（印画の複製を厳禁す）
003,133,●瘴癘の氣（雲南省）　老開から一度雲南省境に入れば、汽車は忽ちにして深山幽谷の間を縫ひ乍ら嶮嶽峻峯を征服して走る。　七八月頃雨期に入れば毒ガスの如き瘴癘の氣が薀蒸して人畜を害するので有名である。　（印畫の複製を嚴禁す）／／●瘴癘の気（雲南省）　老開から一度雲南省境に入れば、汽車は忽ちにして深山幽谷の間を縫ひ乍ら嶮岳峻峯を征服して走る。　七八月頃雨期に入れば毒ガスの如き瘴癘の気が薀蒸して人畜を害するので有名である。　（印画の複製を厳禁す）
003,134,●白苗の女（雲南省）　袖長がのジヤンパーを右前に合せてスカート姿で穀然と立つたところは漢人といふよりも西洋婦人の風俗に近い。　一槪に苗族と云ふけれども花苗、白苗、黑苗、打鐵苗等々七十二種類からの部族がある。彼等の頭には必ず此の布を巻きつけるのが習慣である。　（印畫の複製を嚴禁す）／／●白苗の女（雲南省）　袖長がのジヤンパーを右前に合せてスカート姿で穀然と立つたところは漢人といふよりも西洋婦人の風俗に近い。　一概に苗族と云ふけれども花苗、白苗、黒苗、打鉄苗等々七十二種類からの部族がある。彼等の頭には必ず此の布を巻きつけるのが習慣である。　（印画の複製を厳禁す）
003,135,●滇越鐵道（雲南省）　滇越鐵道の設計工事は總て佛國人の手によつて完成されたもの、雲南河口間四百六十四キロメートルの間に百五十四のトンネルがある。工費二億一千萬法を要し一九一〇年に開通された。　（印畫の複製を嚴禁す）／／●滇越鉄道（雲南省）　滇越鉄道の設計工事は総て仏国人の手によつて完成されたもの、雲南河口間四百六十四キロメートルの間に百五十四のトンネルがある。工費二億一千万法を要し一九一〇年に開通された。　（印画の複製を厳禁す）
003,136,●難工の架橋（雲南省）　滇越線中の最大難工事を以て有名なところ、万尋の谷を征服して絶壁から絶壁への架橋、しかも隧道から隧道への連接である。之れが工事のためには杭木一本に苦力一人の生命を捨てゝ辛じて完成したものである　（印畫の複製を嚴禁す）／／●難工の架橋（雲南省）　滇越線中の最大難工事を以て有名なところ、万尋の谷を征服して絶壁から絶壁への架橋、しかも隧道から隧道への連接である。之れが工事のためには杭木一本に苦力一人の生命を捨てゝ辛じて完成したものである　（印画の複製を厳禁す）
003,137,●猓々の風俗（雲南省）　蒙自、箇舊の市街地には雲南特有の色々な民族が集まる。猓々と稱する民族も街に住んで居るものは大抵漢人化して居るが、それでも婦人の風俗には尚彼等の固有色を殘して居る。頸穴の明けた肩板に朝鮮人の擔荷のような恰構に荷物を背負ふ態も山寨に生ひたつた彼等が自然の姿である。前髪取つた漢人の女と頭巾を戴いた猓々の女とは一見してその區別を見わけられる　（印畫の複製を嚴禁す）／／●猓々の風俗（雲南省）　蒙自、箇旧の市街地には雲南特有の色々な民族が集まる。猓々と称する民族も街に住んで居るものは大抵漢人化して居るが、それでも婦人の風俗には尚彼等の固有色を残して居る。頚穴の明けた肩板に朝鮮人の担荷のような恰構に荷物を背負ふ態も山寨に生ひたつた彼等が自然の姿である。前髪取つた漢人の女と頭巾を戴いた猓々の女とは一見してその区別を見わけられる　（印画の複製を厳禁す）
003,138,●纒子を冠れる勞働者（雲南省）　四川省寄りの北雲南地方に見る支那勞働者の風俗には、印度系の頭に巻つける纒子がある。紺色の長い布を無雜作にグル（グル）と巻いた恰好は裝飾といふよりも何にか實用を意味したものらしい。瓣髪に代る長布といふ洒落でもない。漢人種の風俗としては雲南に於てのみ見る特殊なものである。　（印畫の複製を嚴禁す）／／●纒子を冠れる労働者（雲南省）　四川省寄りの北雲南地方に見る支那労働者の風俗には、印度系の頭に巻つける纒子がある。紺色の長い布を無雑作にグル（グル）と巻いた恰好は装飾といふよりも何にか実用を意味したものらしい。瓣髪に代る長布といふ洒落でもない。漢人種の風俗としては雲南に於てのみ見る特殊なものである。　（印画の複製を厳禁す）
003,139,●少年坑夫（雲南省箇舊）　錫山の經營は錫務公司の手でなされて居る。現在採堀の方法は頗る原始的で、鑛坑も加背の低い狹隘な斜坑と淺い竪坑で、坑夫はすべて十才から十三四才の少年勞働者であることは驚くべき現象である。カーバイトランプを提げた營養不良の傷たいけな少年が暗い坑内で採堀した二三貫目もあろうかと見ゆる鑛石入の袋を背と胸に振分けてブラ下げた姿を見たものは此の世ながらの地獄を想はしむる、彼等は大抵四川方面の邊境から雇はれて此處に來たものである。　（印畫の複製を嚴禁す）／／●少年坑夫（雲南省箇旧）　錫山の経営は錫務公司の手でなされて居る。現在採堀の方法は頗る原始的で、鉱坑も加背の低い狭隘な斜坑と浅い竪坑で、坑夫はすべて十才から十三四才の少年労働者であることは驚くべき現象である。カーバイトランプを提げた営養不良の傷たいけな少年が暗い坑内で採堀した二三貫目もあろうかと見ゆる鉱石入の袋を背と胸に振分けてブラ下げた姿を見たものは此の世ながらの地獄を想はしむる、彼等は大抵四川方面の辺境から雇はれて此処に来たものである。　（印画の複製を厳禁す）
003,140,●蒙自の街（雲南省）　蒙自は南部雲南第一の都市で省城から百八十七哩餘滇越鐵道開通前迄は外國貿易市場としても相當殷盛を示したものであつた。主要なる商品としては錫、茶、硯石等有名なものである。　楕圓形の城壁を繞らした縣城の街は、古い揚屋町を思はするやうな、軒並に手摺欄干を配した二階家が、廣東商人の跋扈する西門附近である。每月數回開かれるマーケツトには公許賭博場もあつて兵隊に立番させて居るのも頗る奇である。　（印畫の複製を嚴禁す）／／●蒙自の街（雲南省）　蒙自は南部雲南第一の都市で省城から百八十七哩余滇越鉄道開通前迄は外国貿易市場としても相当殷盛を示したものであつた。主要なる商品としては錫、茶、硯石等有名なものである。　楕円形の城壁を繞らした県城の街は、古い揚屋町を思はするやうな、軒並に手摺欄干を配した二階家が、広東商人の跋扈する西門附近である。毎月数回開かれるマーケツトには公許賭博場もあつて兵隊に立番させて居るのも頗る奇である。　（印画の複製を厳禁す）
003,141,●錫の■（土と尸に斗）■（石に曹）式洗鑛（雲南省箇舊）　鑛坑の中より取り出したる砂土狀を呈した錫砂を、■（土と尸に斗）■（石に曹）と稱する方法を以て洗鑛する。瓦或は板を以て斜溝を作り、錫砂を坡上に裝置して、徐々に輕くこの上に水を灑げば泥砂は前方の池に流下し比重の大なる錫質は斜坡の下端に沈積する裝置である。舊式な方法ではあるが新式なる機械の理論と合するところ面白い。　（印畫の複製を嚴禁す）／／●錫の■（土と尸に斗）■（石に曹）式洗鉱（雲南省箇旧）　鉱坑の中より取り出したる砂土状を呈した錫砂を、■（土と尸に斗）■（石に曹）と称する方法を以て洗鉱する。瓦或は板を以て斜溝を作り、錫砂を坡上に装置して、徐々に軽くこの上に水を灑げば泥砂は前方の池に流下し比重の大なる錫質は斜坡の下端に沈積する装置である。旧式な方法ではあるが新式なる機械の理論と合するところ面白い。　（印画の複製を厳禁す）
003,142,●碎鑛と水牛（雲南省箇舊）　鑛坑から採堀された錫鑛を碎鑛、洗鑛、製練の工程に依つて順序を立てるには舊法も新式も變る筈もないが、鑛山といへば直ちに數百尺の大煙突を連想する吾々に花崗岩のロクロ車に水牛のニユツと現はれた此の構圖の添景を見ることは如何にもクラシツクな感を催（異体字か？判別不可）さずには措かない。　（印畫の複製を嚴禁す）／／●砕鉱と水牛（雲南省箇旧）　鉱坑から採堀された錫鉱を砕鉱、洗鉱、製練の工程に依つて順序を立てるには旧法も新式も変る筈もないが、鉱山といへば直ちに数百尺の大煙突を連想する吾々に花崗岩のロクロ車に水牛のニユツと現はれた此の構図の添景を見ることは如何にもクラシツクな感を催さずには措かない。　（印画の複製を厳禁す）
003,143,●箇舊の錫山（雲南省）　箇舊の錫山は世界第五位の錫鑛として有名なものである、と同時にその採鑛の方法の原始的で幼稚なことも亦有名だ。採堀した鑛石は總て溪流に投じて降雨の際出水を見て自然洗鑛を行ひ、數里の下流で再び拾ひ上げる。　寫眞に見る嵯峨たる岩角にはみな錫鑛をバラ撒いて居る、砂金採集の仕方をもつと人爲的にやつた方法である。　（印畫の複製を嚴禁す）／／●箇旧の錫山（雲南省）　箇旧の錫山は世界第五位の錫鉱として有名なものである、と同時にその採鉱の方法の原始的で幼稚なことも亦有名だ。採堀した鉱石は総て渓流に投じて降雨の際出水を見て自然洗鉱を行ひ、数里の下流で再び拾ひ上げる。　写真に見る嵯峨たる岩角にはみな錫鉱をバラ撒いて居る、砂金採集の仕方をもつと人為的にやつた方法である。　（印画の複製を厳禁す）
003,144,●錫の洗鑛及び製錬（雲南省箇舊）　山上の溪流で荒洗ひをして得たる錫砂を曝■（石に曹）と稱する溝に移して、水を注いでこれを攪拌すれば、泥水は流出して錫鑛は溝底に殘留する。かくて洗鑛したる錫砂を高熱爐の中に入れて製錬するのであるが、その方法も舊式な士法たるを免れない。　（印畫の複製を嚴禁す）／／●錫の洗鉱及び製錬（雲南省箇旧）　山上の渓流で荒洗ひをして得たる錫砂を曝■（石に曹）と称する溝に移して、水を注いでこれを撹拌すれば、泥水は流出して錫鉱は溝底に残留する。かくて洗鉱したる錫砂を高熱炉の中に入れて製錬するのであるが、その方法も旧式な士法たるを免れない。　（印画の複製を厳禁す）
003,145,●竹製の水きせる（雲南省）　小帽を冠つた漢人の風俗は南も北も變りはない。世界に支那人程統一された服裝をして居る民族はないが之れでまた支那人程心の異がつた民族もない。處變れば品變る、水煙の煙管も南方一帶は總竹管製のものを用ゐて、决して北方に見る金屬製のものがない。水煙は何んと云つても支那の階級意識からすればブルジヨア風の趣味だ。　（印畫の複製を嚴禁す）／／●竹製の水きせる（雲南省）　小帽を冠つた漢人の風俗は南も北も変りはない。世界に支那人程統一された服装をして居る民族はないが之れでまた支那人程心の異がつた民族もない。処変れば品変る、水煙の煙管も南方一帯は総竹管製のものを用ゐて、决して北方に見る金属製のものがない。水煙は何んと云つても支那の階級意識からすればブルジヨア風の趣味だ。　（印画の複製を厳禁す）
003,146,●箇舊の市街（雲南省）　滇越鐵道の碧色寨の驛から箇碧鐵路といふ輕便線が分岐する。箇舊はいふまでもなく錫山の所在地に近く蒙自高原の一市街地である。ソリのある屋根の線に雲南特有の建方を示して居る市街の景色はどこかやさしみがある。昨年土匪軍の撤退金三十萬元の提出を拒んだので目抜の場所はすつかり燒拂はれた。鑛山に近いだけに人氣の荒い土地抦である。　（印畫の複製を嚴禁す）／／●箇旧の市街（雲南省）　滇越鉄道の碧色寨の駅から箇碧鉄路といふ軽便線が分岐する。箇旧はいふまでもなく錫山の所在地に近く蒙自高原の一市街地である。ソリのある屋根の線に雲南特有の建方を示して居る市街の景色はどこかやさしみがある。昨年土匪軍の撤退金三十万元の提出を拒んだので目抜の場所はすつかり焼払はれた。鉱山に近いだけに人気の荒い土地抦である。　（印画の複製を厳禁す）
003,147,●既婚女の髪かたち（雲南省にて）　西藏の既婚女の髪は三筋に綱まれて辯髪として背後に垂れる。頭上に戴く布片の廂は老若を問はず共通の風習らしい、謂ふまでもなく此の邊の西藏人は苗蠻夷族との混血が多いのは免れ難い。果して此地方に於ても一妻多夫の風習を傳へて居るかどうかは知らぬ。　（印畫の複製を嚴禁す）／／●既婚女の髪かたち（雲南省にて）　西蔵の既婚女の髪は三筋に綱まれて辯髪として背後に垂れる。頭上に戴く布片の廂は老若を問はず共通の風習らしい、謂ふまでもなく此の辺の西蔵人は苗蛮夷族との混血が多いのは免れ難い。果して此地方に於ても一妻多夫の風習を伝へて居るかどうかは知らぬ。　（印画の複製を厳禁す）
003,148,●段通を織る女（雲南省にて）　西藏部落の女の日常生活は主として紡織の仕事に追はれて居る。羊毛を紡いで自家用段通を織つたり、衣服の材料を製つたりするのがその日（その日）のなりはいである。如何にも原始的な織法で彼等はすべて自給自足主義だ。足に草鞋をつけたるは苗族邊りの影響を受けた風俗である。　（印畫の複製を嚴禁す）／／●段通を織る女（雲南省にて）　西蔵部落の女の日常生活は主として紡織の仕事に追はれて居る。羊毛を紡いで自家用段通を織つたり、衣服の材料を製つたりするのがその日（その日）のなりはいである。如何にも原始的な織法で彼等はすべて自給自足主義だ。足に草鞋をつけたるは苗族辺りの影響を受けた風俗である。　（印画の複製を厳禁す）
003,149,●山羊の毛を紡ぐ西藏女（雲南省にて）　大理の附近には西藏部落がある、山羊の毛を紡ぐ西藏女の群れは、屋前のヤードに腰を下して何事をかさざめいて居る。手ぬぐひの姉樣冠りの代りに一寸廂に布を頭上に載せた恰好は之れも西藏風とや謂はん、錘に卷く毛糸の小田卷、お互ひに若き折りの戀物語を昔を今に繰り返して居る。　（印畫の複製を嚴禁す）／／●山羊の毛を紡ぐ西蔵女（雲南省にて）　大理の附近には西蔵部落がある、山羊の毛を紡ぐ西蔵女の群れは、屋前のヤードに腰を下して何事をかさざめいて居る。手ぬぐひの姉様冠りの代りに一寸廂に布を頭上に載せた恰好は之れも西蔵風とや謂はん、錘に巻く毛糸の小田巻、お互ひに若き折りの恋物語を昔を今に繰り返して居る。　（印画の複製を厳禁す）
003,150,●『ヒイモリ』（雲南省にて）　ヒイモリは西藏の高原、蒙古の沙漠の中に見出される喇嘛敎徒の奇異なる迷信の標識である。人の運勢を祭るもので運の馬とも呼ばれる、人の運命を干支によって區別する習慣は日本にもあつて、一白とか四碧とか色分けして居るが、彼等の幟も五色に色分けしてある或は迷信の起原を同ふして居るかも計り難い。右方の石の竈は香を焚くところだ。　（印畫の複製を嚴禁す）／／●『ヒイモリ』（雲南省にて）　ヒイモリは西蔵の高原、蒙古の沙漠の中に見出される喇嘛教徒の奇異なる迷信の標識である。人の運勢を祭るもので運の馬とも呼ばれる、人の運命を干支によって区別する習慣は日本にもあつて、一白とか四碧とか色分けして居るが、彼等の幟も五色に色分けしてある或は迷信の起原を同ふして居るかも計り難い。右方の石の竃は香を焚くところだ。　（印画の複製を厳禁す）
003,151,●香爐（雲南省にて）　西藏人の家の入口には必ず香爐代りの竈が設けられる。草や木の葉を焚いて煙を神に捧げるためである。毛糸を紡ぐ手すさびに喇嘛の呪文を誦へ乍ら香を焚く彼等の習慣には、昔犠牲を捧げて神を祭る原始の面影を今に尚ほ存するものである。　（印畫の複製を嚴禁す）／／●香炉（雲南省にて）　西蔵人の家の入口には必ず香炉代りの竃が設けられる。草や木の葉を焚いて煙を神に捧げるためである。毛糸を紡ぐ手すさびに喇嘛の呪文を誦へ乍ら香を焚く彼等の習慣には、昔犠牲を捧げて神を祭る原始の面影を今に尚ほ存するものである。　（印画の複製を厳禁す）
003,152,●西藏へ歸る隊商の群（雲南省にて）　雲南の北邊一万呎に近い高原の台地は限りなき大陸の屋根をなして崑崙、比摩羅耶の高嶺につゞく。北に超ゆれば世界の秘境靑海、西藏の地がある。　幾百千を以て數ふべきキヤラバンの蜓々たる動きが喇嘛の呪文を誦へ乍ら珠數をつまぐる西藏道者に導かれつゝ、高原の空氣を慓はせて行く姿は、ミステリイであり崇嚴である。彼等の旅はかくして六ケ月を費やすといふ。　（印畫の複製を嚴禁す）／／●西蔵へ帰る隊商の群（雲南省にて）　雲南の北辺一万呎に近い高原の台地は限りなき大陸の屋根をなして崑崙、比摩羅耶の高嶺につゞく。北に超ゆれば世界の秘境青海、西蔵の地がある。　幾百千を以て数ふべきキヤラバンの蜓々たる動きが喇嘛の呪文を誦へ乍ら珠数をつまぐる西蔵道者に導かれつゝ、高原の空気を慓はせて行く姿は、ミステリイであり崇厳である。彼等の旅はかくして六ケ月を費やすといふ。　（印画の複製を厳禁す）
003,153,●隊商の夕餉（雲南省にて）　隊商の屯する光景は實に秩序の整然たるものである馬から荷物が取り下ろされると水草のほとりに馬群は導かれる。即がて炊爨の諸道具が取出されて、自然の竈に火がたき付けられる。食事はキヤンプフアイヤーを圍んで樂しく開かれる、綠地の饗宴に一日の旅の勞苦を忘れる人と家畜の樂園氣分はキヤラバン生活でなければ味はれない。　（印畫の複製を嚴禁す）／／●隊商の夕餉（雲南省にて）　隊商の屯する光景は実に秩序の整然たるものである馬から荷物が取り下ろされると水草のほとりに馬群は導かれる。即がて炊爨の諸道具が取出されて、自然の竃に火がたき付けられる。食事はキヤンプフアイヤーを囲んで楽しく開かれる、緑地の饗宴に一日の旅の労苦を忘れる人と家畜の楽園気分はキヤラバン生活でなければ味はれない。　（印画の複製を厳禁す）
003,154,●西藏人（雲南省にて）　廣額隆鼻の西藏人はチユウトン系の血液を多分に傳へて、漢族とは自ら種族を異にする。頭部を捲ける布手に持つ珠數、兩脚に卷きつけたる脚袢のいで立ちは正にアラビヤから中央亞細亞地方に見らるべき同型のキヤラバニスト姿である。西藏人は常住坐臥の間にも念々行業の喇嘛の導者として、彼等が手に持てる珠數を數へて呪文を誦へることを忘れない。　（印畫の複製を嚴禁す）／／●西蔵人（雲南省にて）　広額隆鼻の西蔵人はチユウトン系の血液を多分に伝へて、漢族とは自ら種族を異にする。頭部を捲ける布手に持つ珠数、両脚に巻きつけたる脚袢のいで立ちは正にアラビヤから中央亜細亜地方に見らるべき同型のキヤラバニスト姿である。西蔵人は常住坐臥の間にも念々行業の喇嘛の導者として、彼等が手に持てる珠数を数へて呪文を誦へることを忘れない。　（印画の複製を厳禁す）
