ID,Page,Text
007,138,●江岸の通路　(大黑河)　江岸數個所に牌樓形の小さな門が建てられてある。もと露支交行の道路で、川を隔てた兩國の貿易は皆この門を通して行はれた。對岸に望まれるブラゴコ市とは僅か八百米の川幅で、望遠鏡で見ると三々伍々河岸を逍遙する人々の姿も指呼の間に見え如何にもなごやかな情景であるが、嚴重なる監視と人々敏感なる神經は如何にも國境らしい氣分が覗はれる。　（印畫の複製を嚴禁す）／／●江岸の通路　(大黒河)　江岸数個所に牌楼形の小さな門が建てられてある。もと露支交行の道路で、川を隔てた両国の貿易は皆この門を通して行はれた。対岸に望まれるブラゴコ市とは僅か八百米の川幅で、望遠鏡で見ると三々伍々河岸を逍遥する人々の姿も指呼の間に見え如何にもなごやかな情景であるが、厳重なる監視と人々敏感なる神経は如何にも国境らしい気分が覗はれる。　（印画の複製を厳禁す）
007,139,●對岸ブラゴエ市を望む　(大黑河)　大黑河を口にする人には必ず對岸ブラゴェチェーンスク市を聯想される。流れを隔てゝ綠樹の間に隱見せらるゝ淸楚な純歐式の建築もロシヤらしい。東部西比利亞の國防上樞要の地で、ゼーア河交流點にあり、舟運に冬季氷上の取引に唯一の交通港であるが、滿蘇の關係が緊張せる監視の下にあるため目下は交易は殆んど斷たれて居る。　（印畫の複製を嚴禁す）／／●対岸ブラゴエ市を望む　(大黒河)　大黒河を口にする人には必ず対岸ブラゴェチェーンスク市を聯想される。流れを隔てゝ緑樹の間に隠見せらるゝ清楚な純欧式の建築もロシヤらしい。東部西比利亜の国防上枢要の地で、ゼーア河交流点にあり、舟運に冬季氷上の取引に唯一の交通港であるが、満蘇の関係が緊張せる監視の下にあるため目下は交易は殆んど断たれて居る。　（印画の複製を厳禁す）
007,140,●　賭場　(大黑河)　此地方は地味な農耕よりも文字通りの一攫千金の夢を抱き砂金採りに沿岸に集つた人間が多い、賭博は彼等の通有性で趣味を越した生活の一部とさえ思はれる。緊張した顏、銳い眼、歪んだ神經の尖りの中に、夜の大黑河は隨所に官許の賭博が開かれて、砂金、遊興、賭博と黃金の妄執の渦に更けて行く。　（印畫の複製を嚴禁す）／／●　賭場　(大黒河)　此地方は地味な農耕よりも文字通りの一攫千金の夢を抱き砂金採りに沿岸に集つた人間が多い、賭博は彼等の通有性で趣味を越した生活の一部とさえ思はれる。緊張した顔、鋭い眼、歪んだ神経の尖りの中に、夜の大黒河は随所に官許の賭博が開かれて、砂金、遊興、賭博と黄金の妄執の渦に更けて行く。　（印画の複製を厳禁す）
007,141,●　場末の料理屋　(大黑河)　ふと細い路次で安いヘツトと汗の香に息づまるやうな小料理に落魄したロスの女將さんを見た。赤色テロは培はれた國土への愛惜を捨てた多數の越境者を出した。身に逼る生活の脅威は、奴婢と冷遇した人々にさえ膝を屈せねばならぬ時勢の趨移となつた。暗い電燈に映る薄化粧もニラ臭い客相手にと思ふと慘々しい。　（印畫の複製を嚴禁す）／／●　場末の料理屋　(大黒河)　ふと細い路次で安いヘツトと汗の香に息づまるやうな小料理に落魄したロスの女将さんを見た。赤色テロは培はれた国土への愛惜を捨てた多数の越境者を出した。身に逼る生活の脅威は、奴婢と冷遇した人々にさえ膝を屈せねばならぬ時勢の趨移となつた。暗い電灯に映る薄化粧もニラ臭い客相手にと思ふと惨々しい。　（印画の複製を厳禁す）
007,142,●　大黑河碼頭　(大黑河)　大黑河の街は帝政ロシヤが西比利亞線完成と共にゼーア河交流點にブラゴェチェーンスク市を建設せるため、支那側でもこれに對峠して造つた港である。當時は何等經濟的價値なく見る可き產業もなかつたが、今は國際的にも經済上にも黑龍江岸の重要な輸出港となり、附近一帶の穀類、毛皮、木材等の集散地となつて居る。　（印畫の複製を嚴禁す）／／●　大黒河碼頭　(大黒河)　大黒河の街は帝政ロシヤが西比利亜線完成と共にゼーア河交流点にブラゴェチェーンスク市を建設せるため、支那側でもこれに対峠して造つた港である。当時は何等経済的価値なく見る可き産業もなかつたが、今は国際的にも経済上にも黒竜江岸《黒龍江岸》の重要な輸出港となり、附近一帯の穀類、毛皮、木材等の集散地となつて居る。　（印画の複製を厳禁す）
007,143,●江岸の碼頭　(富錦)　松花江岸の貿易港富錦の碼頭は、本年漸く完成新裝せられたもので、昔から江岸を通る船往來の人々の船着場として旅情を慰めた處である。取引は上流ハルピンへの輸出入のみでなく今後ウスリー、黑龍兩河共密接な關係があるので將來を刮目されて居る。輸出の主なるものは農產阿片等で輸入品の殆全部は日本製品であるのもうれしい。　（印畫の複製を嚴禁す）／／●江岸の碼頭　(富錦)　松花江岸の貿易港富錦の碼頭は、本年漸く完成新装せられたもので、昔から江岸を通る船往来の人々の船着場として旅情を慰めた処である。取引は上流ハルピンへの輸出入のみでなく今後ウスリー、黒竜《黒龍》両河共密接な関係があるので将来を刮目されて居る。輸出の主なるものは農産阿片等で輸入品の殆全部は日本製品であるのもうれしい。　（印画の複製を厳禁す）
007,144,●富錦市街　(富錦)　富錦は舊名富克錦と云ひ樺川と共に附近一帶は渤海以來純粹の靼鞨人の居つた處で、淸朝初期迄は「黑斤人の本據」と云はれて居た。宜純元年富錦縣の獨立と共に縣公署を置かれ、ハルビンに次ぐ江岸の商工中心地貿易港として有名になつた。人口三萬五千餘、奧吉林の主要な都邑で邦人の進出も多く將來の發展を約されて居る。　（印畫の複製を嚴禁す）／／●富錦市街　(富錦)　富錦は旧名富克錦と云ひ樺川と共に附近一帯は渤海以来純粋の靼鞨人の居つた処で、清朝初期迄は「黒斤人の本拠」と云はれて居た。宜純元年富錦県の独立と共に県公署を置かれ、ハルビンに次ぐ江岸の商工中心地貿易港として有名になつた。人口三万五千余、奥吉林の主要な都邑で邦人の進出も多く将来の発展を約されて居る。　（印画の複製を厳禁す）
007,145,●見張臺のある門　(富錦)　銃眼のある望臺に土囊を積上げて見張りする兵隊さんを見るとノンキそうだが、以前如何に匪賊に惱まされて來たかゞ嚴めしい模樣で想像される。今でも郊外には夜間時々襲來するので城門が夕刻から全部閉されるが、皇軍が駐屯してからは町の住民は安らかな夢を結ばれるやうになつた。　（印畫の複製を嚴禁す）／／●見張台のある門　(富錦)　銃眼のある望台に土嚢を積上げて見張りする兵隊さんを見るとノンキそうだが、以前如何に匪賊に悩まされて来たかゞ厳めしい模様で想像される。今でも郊外には夜間時々襲来するので城門が夕刻から全部閉されるが、皇軍が駐屯してからは町の住民は安らかな夢を結ばれるやうになつた。　（印画の複製を厳禁す）
007,146,●小門の並ぶ路次　(富錦)　北滿でもこの沿岸一帶は匪賊の猖獗甚しかつた處で、中央勢力の及ばぬため地方土民が他の匪賊を防ぐため自衛的に集團を組織して來た。阿片の栽培が農家の七割を占めてる關係上阿片地區防備のため他の浸入を防いだのが他から見れば所調煙匪となつたのである。小さな路次の角々に建てられた門は皆夕刻から外匪を防ぐために嚴重に閉められるのである。　（印畫の複製を嚴禁す）／／●小門の並ぶ路次　(富錦)　北満でもこの沿岸一帯は匪賊の猖獗甚しかつた処で、中央勢力の及ばぬため地方土民が他の匪賊を防ぐため自衛的に集団を組織して来た。阿片の栽培が農家の七割を占めてる関係上阿片地区防備のため他の浸入を防いだのが他から見れば所調煙匪となつたのである。小さな路次の角々に建てられた門は皆夕刻から外匪を防ぐために厳重に閉められるのである。　（印画の複製を厳禁す）
007,147,●郊外の廟　(富錦郊外)　滿洲の旅をつゞけた人々はどんな邊陬の僻地にも不相應な廟のあるのをよく見る。富錦郊外周家屯の永平寺で、一時顧るものもない廢寺であつたが地方に惡疫流行の際靈現あらたかなものがあつて修理されたものである。美しく彩られた化粧瓦と怪奇な屋根の飾甍は、嚴かな信仰を表すかのやうに鎭座して居る。　（印畫の複製を嚴禁す）／／●郊外の廟　(富錦郊外)　満洲の旅をつゞけた人々はどんな辺陬の僻地にも不相応な廟のあるのをよく見る。富錦郊外周家屯の永平寺で、一時顧るものもない廃寺であつたが地方に悪疫流行の際霊現あらたかなものがあつて修理されたものである。美しく彩られた化粧瓦と怪奇な屋根の飾甍は、厳かな信仰を表すかのやうに鎮座して居る。　（印画の複製を厳禁す）
007,148,●町裏から覗く　(富錦)　富錦は文字通り富有な町で相當の資產家や商館があり、大部分は山東移民の營々辛苦の結晶である。河筋の中でも一番港らしい情緖のする處で到る處に煙館と賭場があり、表通りをつなぐ古風な田舍らしい町裏にもエロ氣分が流れて居る。　（印畫の複製を嚴禁す）／／●町裏から覗く　(富錦)　富錦は文字通り富有な町で相当の資産家や商館があり、大部分は山東移民の営々辛苦の結晶である。河筋の中でも一番港らしい情緒のする処で到る処に煙館と賭場があり、表通りをつなぐ古風な田舎らしい町裏にもエロ気分が流れて居る。　（印画の複製を厳禁す）
007,149,●木材の陸揚げ　(富錦)　松花江の上流一對は北滿材木の寶庫と唱へられるで處日々江を下る筏はその主要なる輸送機關である。のんびりした筏師に悠々と幾日かを流されて來た材木は江岸で解體せられて陸揚げされる、馬に木材を綱で縛りつけて巧な掛聲で陸に揚げて行く呼吸は頗る妙をえてるものである。　（印畫の複製を嚴禁す）／／●木材の陸揚げ　(富錦)　松花江の上流一対は北満材木の宝庫と唱へられるで処日々江を下る筏はその主要なる輸送機関である。のんびりした筏師に悠々と幾日かを流されて来た材木は江岸で解体せられて陸揚げされる、馬に木材を綱で縛りつけて巧な掛声で陸に揚げて行く呼吸は頗る妙をえてるものである。　（印画の複製を厳禁す）
007,150,●大きな鯉　(富錦)　北滿の河沼には種々な淡水魚が漁澇される。松花江の鯉はその中でも素晴しいもので、潑刺たる蒼黑を帶びた銀鱗の跳躍する樣は見事なものである。大きさは一尺前後から二尺以上のも珍らしくない。抱えて居る肥大漢と對照すると面白い。よく滿人やロシヤ人の食膳に供される。　（印畫の複製を嚴禁す）／／●大きな鯉　(富錦)　北満の河沼には種々な淡水魚が漁澇される。松花江の鯉はその中でも素晴しいもので、潑刺たる《溌剌たる》蒼黒を帯びた銀鱗の跳躍する様は見事なものである。大きさは一尺前後から二尺以上のも珍らしくない。抱えて居る肥大漢と対照すると面白い。よく満人やロシヤ人の食膳に供される。　（印画の複製を厳禁す）
007,151,●農家の午時　(富錦郊外)　半日の流汗を拭ふてひと憩みして居る農家の午時である。とつたばかりの葱を嚙みながら愛兒と嬉々としてる老頭兒の顏の皺には、都會には見られぬ純朴な平和が覗かれる。昨日迄匪賊に虐られつゞけ疲弊に喘いで來た農民にも、今は治安に惠まれて一陽來復の春の生活が甦つて來た。　（印畫の複製を嚴禁す）／／●農家の午時　(富錦郊外)　半日の流汗を拭ふてひと憩みして居る農家の午時である。とつたばかりの葱を噛みながら愛児と嬉々としてる老頭児の顔の皺には、都会には見られぬ純朴な平和が覗かれる。昨日迄匪賊に虐られつゞけ疲弊に喘いで来た農民にも、今は治安に恵まれて一陽来復の春の生活が甦つて来た。　（印画の複製を厳禁す）
007,152,●松花江の曳船　(富錦附近)　靈峰白頭山に源を發し黑龍江に合流する迄流域二千數百キロ、洋々たる水を堪えた松花江は北滿の商業上交通上重要なる大動脉として流れて居る。十一月より四月に至る結氷期は、平坦な安全路として車馬や橇が堅氷の上を交通する。五位鷺や鷗の飛交ふ江面を旅客や貨物を搭載して小船を曳ひつゝ流れる興趣も又一しほである。　（印畫の複製を嚴禁す）／／●松花江の曳船　(富錦附近)　霊峰白頭山に源を発し黒竜江《黒龍江》に合流する迄流域二千数百キロ、洋々たる水を堪えた松花江は北満の商業上交通上重要なる大動脉として流れて居る。十一月より四月に至る結氷期は、平坦な安全路として車馬や橇が堅氷の上を交通する。五位鷺や鴎の飛交ふ江面を旅客や貨物を搭載して小船を曳ひつゝ流れる興趣も又一しほである。　（印画の複製を厳禁す）
007,153,●哈爾濱停車場　(哈爾濱)　歐亞連絡の一驛として哈爾濱停車場は交通上重要な存在である。伊藤公が犧牲の血潮にちぬられたプラツトホームを踏む人々には新たなる事變の追憶を呼ぶと共に、又旅の者らしい雰圍氣の中に淡いコスモポリタンの旅愁を覺える。構內の一隅、燈明淡くゆらぐ聖像の前に、憔悴した顏に信玄袋を下げて額つく白系らしい老人の姿にも國亡きものゝ哀れさが覗れる。　（印畫の複製を嚴禁す）／／●哈爾浜停車場　(哈爾浜)　欧亜連絡の一駅として哈爾浜停車場は交通上重要な存在である。伊藤公が犠牲の血潮にちぬられたプラツトホームを踏む人々には新たなる事変の追憶を呼ぶと共に、又旅の者らしい雰囲気の中に淡いコスモポリタンの旅愁を覚える。構内の一隅、灯明淡くゆらぐ聖像の前に、憔悴した顔に信玄袋を下げて額つく白系らしい老人の姿にも国亡きものゝ哀れさが覗れる。　（印画の複製を厳禁す）
007,154,●キタイスカヤ街　(哈爾濱)　帝政露西亞の野望は四十年前の一寒村を、北滿の中心地としての今日の哈爾濱の偉容に築き上げた。計畫半にして革命起り更に滿洲國の進出となり、今や日滿蘇三國をめぐりて政治的にも經濟的にも樞要なる地點となりその逐鹿場となつた。最近附近村落を合せて特別市制敷かれ人口四十萬餘商工業の殷盛を極めて居る。圖はその商業中心街キタイスカヤ街である。　（印畫の複製を嚴禁す）／／●キタイスカヤ街　(哈爾浜)　帝政露西亜の野望は四十年前の一寒村を、北満の中心地としての今日の哈爾浜の偉容に築き上げた。計画半にして革命起り更に満洲国の進出となり、今や日満蘇三国をめぐりて政治的にも経済的にも枢要なる地点となりその逐鹿場となつた。最近附近村落を合せて特別市制敷かれ人口四十万余商工業の殷盛を極めて居る。図はその商業中心街キタイスカヤ街である。　（印画の複製を厳禁す）
007,155,●傅家甸の盛場　(哈爾濱)　傅家甸は過去四十年間に江岸の一寒村から今日の發展を見た大哈爾濱の一角で、往年附屬地居住を許されず江岸の濕地に追込まれた支那人が根强い努力で築上げた純粹の支那街である。一步この一角に足を入るれば櫛比する大廈の中を輻輳する車馬と肩摩の雜踏とは如何にも支那町らしく、所謂ハルピン氣分とは全然趣を異にした感がある。　（印畫の複製を嚴禁す）／／●傅家甸の盛場　(哈爾浜)　傅家甸は過去四十年間に江岸の一寒村から今日の発展を見た大哈爾浜の一角で、往年附属地居住を許されず江岸の湿地に追込まれた支那人が根強い努力で築上げた純粋の支那街である。一歩この一角に足を入るれば櫛比する大廈の中を輻輳する車馬と肩摩の雑踏とは如何にも支那町らしく、所謂ハルピン気分とは全然趣を異にした感がある。　（印画の複製を厳禁す）
007,156,●烈士の碑　(哈爾濱郊外)　東亞の風雲急をつぐる頃、沖、橫山外四氏が松花江支流嫩江の鐵橋に要路の爆破を企て、不幸官憲の捕ふる處となり悲憤の銃殺に刑場の露と消えた。この流血の恨を殘した聖地に遺靈を祀り碑がたてられた。偉靈を偲ぶ香華の煙の中に嚴然と聳立する碑は、新にその附近に殘る聖戰の勇士の遺跡と共に今も尚護國の鬼となつて遙かに祖國を護るであらう。　（印畫の複製を嚴禁す）／／●烈士の碑　(哈爾浜郊外)　東亜の風雲急をつぐる頃、沖、横山外四氏が松花江支流嫩江の鉄橋に要路の爆破を企て、不幸官憲の捕ふる処となり悲憤の銃殺に刑場の露と消えた。この流血の恨を残した聖地に遺霊を祀り碑がたてられた。偉霊を偲ぶ香華の煙の中に厳然と聳立する碑は、新にその附近に残る聖戦の勇士の遺跡と共に今も尚護国の鬼となつて遥かに祖国を護るであらう。　（印画の複製を厳禁す）
007,157,●公園の朝　(哈爾濱)　復活祭が終ると間もなく哈爾濱には夏が訪れる、北滿の强い陽ざしが新綠を明るく照り返す頃になると、散步好きなロスは老幼男女街頭に江岸に公園にと進出する。三々伍々一家團欒の集ひに乙女の靴も輕やかに、或は樹間に戀を囁き漫談の中に亨樂は夜半に迄も續く。これは埠頭區の公園の一景で、白樺で造つた小亭のあたり鮮やかに綠葉に照る淸々しい陽光は若い心をそゝらずにはおかぬ。　（印畫の複製を嚴禁す）／／●公園の朝　(哈爾浜)　復活祭が終ると間もなく哈爾浜には夏が訪れる、北満の強い陽ざしが新緑を明るく照り返す頃になると、散歩好きなロスは老幼男女街頭に江岸に公園にと進出する。三々伍々一家団欒の集ひに乙女の靴も軽やかに、或は樹間に恋を囁き漫談の中に亨楽は夜半に迄も続く。これは埠頭区の公園の一景で、白樺で造つた小亭のあたり鮮やかに緑葉に照る清々しい陽光は若い心をそゝらずにはおかぬ。　（印画の複製を厳禁す）
007,158,●極樂寺山門　(哈爾濱)　新市街のモストワヤ街を北の方、郊外の墓地の方に步を進めると欝蒼たる綠樹に圍まれた一廓がある。極樂寺と云ふ支那寺觀で、大きな山門を入ると、兩側に鼓樓と鐘樓とが綠葉參差の間に華麗な姿をして屹立して居る。都塵をさけた如何にも靜邃の氣のする寂境である。　（印畫の複製を嚴禁す）／／●極楽寺山門　(哈爾浜)　新市街のモストワヤ街を北の方、郊外の墓地の方に歩を進めると欝蒼たる緑樹に囲まれた一廓がある。極楽寺と云ふ支那寺観で、大きな山門を入ると、両側に鼓楼と鐘楼とが緑葉参差の間に華麗な姿をして屹立して居る。都塵をさけた如何にも静邃の気のする寂境である。　（印画の複製を厳禁す）
007,159,●ニコライ堂　(哈爾濱)　昔から露西亞人の生活の中には宗敎が根强く培はれて來た。帝政の複活は今では痴人の夢語りに過ぎぬが、隨所に聳える高い塔の尖端と圓いドームが綠樹の間に隱見するあたり、夢は尙此の法悅の內に殘つてる。美しい五彩のガラス窓に頃、昔のまゝに寺々から告げ渡る夕の鐘に祈る人々の胸には一しほに淋しい響を傳へる事であらう。　（印畫の複製を嚴禁す）／／●ニコライ堂　(哈爾浜)　昔から露西亜人の生活の中には宗教が根強く培はれて来た。帝政の複活は今では痴人の夢語りに過ぎぬが、随所に聳える高い塔の尖端と円いドームが緑樹の間に隠見するあたり、夢は尚此の法悦の内に残つてる。美しい五彩のガラス窓に頃、昔のまゝに寺々から告げ渡る夕の鐘に祈る人々の胸には一しほに淋しい響を伝へる事であらう。　（印画の複製を厳禁す）
007,160,●街頭の犬賣り　(哈爾濱)　綠の街路樹の間に、舗道に並べられたベンチに憩ひながら暢氣に物語る路傍の人、その間を縫ふて歩くラツシユアワー時の香水の渦、淸々しい花を賣る娘、落魄の老婆らしいのが街頭に犬を賣ふベンチ……大通りの一と時は慌しい。犬を自慢の一つにするロスには愛犬家が多く輕く口笛を吹いて犬を撫でるユーモラスな少年も大方はその仲間であらう。　（印畫の複製を嚴禁す）／／●街頭の犬売り　(哈爾浜)　緑の街路樹の間に、舗道に並べられたベンチに憩ひながら暢気に物語る路傍の人、その間を縫ふて歩くラツシユアワー時の香水の渦、清々しい花を売る娘、落魄の老婆らしいのが街頭に犬を売ふベンチ……大通りの一と時は慌しい。犬を自慢の一つにするロスには愛犬家が多く軽く口笛を吹いて犬を撫でるユーモラスな少年も大方はその仲間であらう。　（印画の複製を厳禁す）
007,161,●舊劇場の跡　(哈爾濱)　滿洲事變後は濃艶なキヤバレーにうたはれた『哈爾濱夜話』の情緖も殆んど精算されたとは云へ、街から街へと流して步く彼女等の姿には未だ廢頹的な洗練された美が覗はれる。これは亡び行くものゝ殘した帝政時代の劇場跡で、華かなりし絢爛の昔も失せてキタイスカヤ街の一角にデパートして曝されて居る。　（印畫の複製を嚴禁す）／／●旧劇場の跡　(哈爾浜)　満洲事変後は濃艶なキヤバレーにうたはれた『哈爾浜夜話』の情緒も殆んど精算されたとは云へ、街から街へと流して歩く彼女等の姿には未だ廃頽的な洗練された美が覗はれる。これは亡び行くものゝ残した帝政時代の劇場跡で、華かなりし絢爛の昔も失せてキタイスカヤ街の一角にデパートして曝されて居る。　（印画の複製を厳禁す）
007,162,●夏の松花江岸　(哈爾濱)　永結した松花江に春が甦ると間もなく北滿には夏の日が照る、長い鐵橋のあたり廣い川幅にボートを浮べるのは海の遠い人々には唯一の亨樂である。江岸の水浴場に厚化粧の女のエロが白日に曝される頃になると、ヨツトクラブも開かれ江面はボートで蔽はれる。一家總出の團欒に或は戀人の腕を片手にオールは輕く江面を滑る。夏の松花江岸は歡樂の渦に賑ふ。　（印畫の複製を嚴禁す）／／●夏の松花江岸　(哈爾浜)　永結した松花江に春が甦ると間もなく北満には夏の日が照る、長い鉄橋のあたり広い川幅にボートを浮べるのは海の遠い人々には唯一の亨楽である。江岸の水浴場に厚化粧の女のエロが白日に曝される頃になると、ヨツトクラブも開かれ江面はボートで蔽はれる。一家総出の団欒に或は恋人の腕を片手にオールは軽く江面を滑る。夏の松花江岸は歓楽の渦に賑ふ。　（印画の複製を厳禁す）
007,163,●扁額の門　(海倫)　文字の國らしい美辭麗句の扁額で飾られた門を這入ると泥濘の街路をはさんで海倫の街が並んで居る。僅々三十年位の間に出來た新興の都市で特に呼海線の開通と共に急激に進展した處、人口三萬餘、附近一帶の特產市場として大商人が軒を並べて居る。梟雄馬占山が假政府を樹立し虛勢を張つた處で有名だ。　（印畫の複製を嚴禁す）／／●扁額の門　(海倫)　文字の国らしい美辞麗句の扁額で飾られた門を這入ると泥濘の街路をはさんで海倫の街が並んで居る。僅々三十年位の間に出来た新興の都市で特に呼海線の開通と共に急激に進展した処、人口三万余、附近一帯の特産市場として大商人が軒を並べて居る。梟雄馬占山が仮政府を樹立し虚勢を張つた処で有名だ。　（印画の複製を厳禁す）
007,164,●呼蘭の町　(呼蘭)　呼蘭は呼蘭河の左岸にあり南北に長く東西に狹い町である。遠く金時代からの北滿隨一の古都で一時は地方で有數の都邑として繁榮したが、呼海線の開通と共に物資の集散減少し衰微して今日に至つた。現在人口三萬計り、支那氣分の豊かな町として落付いた空氣の中に忘れかけらやうな支那特有の建築樣式や街頭の裝飾などが古い歷史を物語る。　（印畫の複製を嚴禁す）／／●呼蘭の町　(呼蘭)　呼蘭は呼蘭河の左岸にあり南北に長く東西に狭い町である。遠く金時代からの北満随一の古都で一時は地方で有数の都邑として繁栄したが、呼海線の開通と共に物資の集散減少し衰微して今日に至つた。現在人口三万計り、支那気分の豊かな町として落付いた空気の中に忘れかけらやうな支那特有の建築様式や街頭の装飾などが古い歴史を物語る。　（印画の複製を厳禁す）
007,165,●四望亭　(呼蘭)　これは呼蘭西岡公園內にある西望亭で、町の歷史と共に相當に舊いものと言はれて居る。此地方は從來匪禍に惱まされて來た處であるが今は治安も平定され、公園にも楚々たる遊步の姿も見受けられる。園內の榻に倚り遙かに下瞰すれば、呼蘭河の流れは濁流なれど一望の內に蜒々銀蛇の如きうねりを見せて遠く彼方に消ゆるあたり北滿らしい壯大さが味はれる。　（印畫の複製を嚴禁す）／／●四望亭　(呼蘭)　これは呼蘭西岡公園内にある西望亭で、町の歴史と共に相当に旧いものと言はれて居る。此地方は従来匪禍に悩まされて来た処であるが今は治安も平定され、公園にも楚々たる遊歩の姿も見受けられる。園内の榻に倚り遥かに下瞰すれば、呼蘭河の流れは濁流なれど一望の内に蜒々銀蛇の如きうねりを見せて遠く彼方に消ゆるあたり北満らしい壮大さが味はれる。　（印画の複製を厳禁す）
007,166,●石人の像　(呼蘭)　往昔現在の石人城驛の西方二支里計り離れた處に古城子があつて、その城內に男女二基の石人と石馬が祀られて居つた。いつの頃か一農夫がこの石人の下半身を切離し打穀臺に使用せんとすると、石馬が驚き奔走し人々を傷けたため村人は石人を崇りと畏怖した。後年これを呼蘭に移したのがその儘保存せられて現在に至つたと云ふ。昔語りにありそうな傳說である。　（印畫の複製を嚴禁す）／／●石人の像　(呼蘭)　往昔現在の石人城駅の西方二支里計り離れた処に古城子があつて、その城内に男女二基の石人と石馬が祀られて居つた。いつの頃か一農夫がこの石人の下半身を切離し打穀台に使用せんとすると、石馬が驚き奔走し人々を傷けたため村人は石人を崇りと畏怖した。後年これを呼蘭に移したのがその侭保存せられて現在に至つたと云ふ。昔語りにありそうな伝説である。　（印画の複製を厳禁す）
007,167,●路傍の店先き　(海倫)　由來北滿は惡路で有名だが、海倫は地盤の弱い地に新らしく生れた街だけに特に雨期の泥濘と晴天の紅塵とは旅行者を惱ませる。頭から照りつける陽光を浴びた晝下り、けば(けば)しい彩色の裝飾をした軒並の路傍の小さなデパートに雜貨や飮食物が塵にまみれてるあたり、ニラ臭い油の香を嗅ぐと奧地を旅行して居る自分の姿がはつきり意識される。　（印畫の複製を嚴禁す）／／●路傍の店先き　(海倫)　由来北満は悪路で有名だが、海倫は地盤の弱い地に新らしく生れた街だけに特に雨期の泥濘と晴天の紅塵とは旅行者を悩ませる。頭から照りつける陽光を浴びた昼下り、けば(けば)しい彩色の装飾をした軒並の路傍の小さなデパートに雑貨や飲食物が塵にまみれてるあたり、ニラ臭い油の香を嗅ぐと奥地を旅行して居る自分の姿がはつきり意識される。　（印画の複製を厳禁す）
007,168,●綏化の舊市街　(綏化)　綏化は呼蘭に次ぐ北滿での舊い町で、附近一帶より生產せらるゝ大豆小麥等の農產の集散地で濱北沿線の重要な驛である。人口二萬餘、圖はその舊市街の一部で特產商の昔ながらの嚴めしい門構が軒を列ぬるあたり如何にも古い沾ひがある。町の內には華麗な古廟や舊式な招牌などが隨所に見られる。　（印畫の複製を嚴禁す）／／●綏化の旧市街　(綏化)　綏化は呼蘭に次ぐ北満での旧い町で、附近一帯より生産せらるゝ大豆小麦等の農産の集散地で浜北沿線の重要な駅である。人口二万余、図はその旧市街の一部で特産商の昔ながらの厳めしい門構が軒を列ぬるあたり如何にも古い沾ひがある。町の内には華麗な古廟や旧式な招牌などが随所に見られる。　（印画の複製を厳禁す）
007,169,●大天主堂　(海北)　海北は三十年程前から始めて移民を見てから、肥沃な地を慕ふ移住者で數年の後には立派な町が出來た。當時單身乘込んだ佛國宣敎師が該博な智識を以て大天主堂を中心に布敎の傍ら農業醫術等を敎へ自治を指導したので純然たる自治制の町を見るに至つた。住民の九割迄がその信徒である。この邊陲の地に十字の尖塔を望む時奇異の感を抱くと共に殖民政策と云ふ上にも何か敎へられる所があるやうに思ふ。　（印畫の複製を嚴禁す）／／●大天主堂　(海北)　海北は三十年程前から始めて移民を見てから、肥沃な地を慕ふ移住者で数年の後には立派な町が出来た。当時単身乗込んだ仏国宣教師が該博な智識を以て大天主堂を中心に布教の傍ら農業医術等を教へ自治を指導したので純然たる自治制の町を見るに至つた。住民の九割迄がその信徒である。この辺陲の地に十字の尖塔を望む時奇異の感を抱くと共に殖民政策と云ふ上にも何か教へられる所があるやうに思ふ。　（印画の複製を厳禁す）
007,170,●發展途上の街　(北安鎭)　先頃迄は餘り顧る人もなかつた一寒村北安鎮の町も、濱北、齊北兩線の連絡點となり殊に黑河線の工事が開始せられてからは、鐵槌と鑿の音の交響の中に續々と日滿人の移住を見て賑やかな中に發展へと急ぎつゝある。今迄は不便であつた兩線以北との經濟關係も結ばれて、これからはその地方の物資集散地となり交通の中心ともなつて將來を約されてる町である。　（印畫の複製を嚴禁す）／／●発展途上の街　(北安鎮)　先頃迄は余り顧る人もなかつた一寒村北安鎮の町も、浜北、斉北両線の連絡点となり殊に黒河線の工事が開始せられてからは、鉄槌と鑿の音の交響の中に続々と日満人の移住を見て賑やかな中に発展へと急ぎつゝある。今迄は不便であつた両線以北との経済関係も結ばれて、これからはその地方の物資集散地となり交通の中心ともなつて将来を約されてる町である。　（印画の複製を厳禁す）
007,171,●白樺の幌馬車　(二站附近)　唯見る廣漠たる中に車輛を沒する泥濘の一筋道、遠く奧北滿から默々とした一列の馬車が幾日も續く、二站附近の一景で全くどこ迄つゞく泥濘ぞである。白樺の皮で被はれた蒲鉾馬車は北滿ならでは見られぬ情景である。干戈を交ふる幾旬日、來る日も來る日も惡路に苦鬪を續けた戰士の艱難が一しほ身に沁みる。　（印畫の複製を嚴禁す）／／●白樺の幌馬車　(二站附近)　唯見る広漠たる中に車輌を没する泥濘の一筋道、遠く奥北満から黙々とした一列の馬車が幾日も続く、二站附近の一景で全くどこ迄つゞく泥濘ぞである。白樺の皮で被はれた蒲鉾馬車は北満ならでは見られぬ情景である。干戈を交ふる幾旬日、来る日も来る日も悪路に苦闘を続けた戦士の艱難が一しほ身に沁みる。　（印画の複製を厳禁す）
